grid_code,degrees,metres,protected
0.0219237,0.9743146,578.9456787,1
0.0018570,0.8071244,286.1270447,1
0.0209943,1.1992414,380.0091248,1
0.0370267,2.2990196,656.1398926,1
0.0217337,1.7093680,1181.0192871,1
0.0260099,0.7311522,1372.0650635,1
0.0104071,0.1562910,1564.5610352,1
0.0299452,1.1466981,1074.6800537,1
0.0429606,2.0245197,1041.8989258,1
0.0073547,1.4745392,1414.1094971,1
0.0030182,0.6777148,1398.3177490,1
0.0310679,1.4326547,2366.8662109,0
0.0111771,1.3466003,2753.2224121,0
0.0746452,2.8677135,1883.2398682,0
0.1626944,0.8978499,1724.7933350,0
0.2074614,0.2609339,1684.3725586,0
0.3993309,0.1250253,1682.5263672,0
0.6348136,0.3736876,1725.0726318,0
0.4032365,0.3946886,1784.9794922,1
0.5449939,0.3852374,1829.3487549,1
0.3831966,0.4033049,1917.1357422,1
0.4714226,0.5089602,1994.0050049,1
0.4322370,0.1499795,2104.0515137,0
0.5214749,0.2643565,2038.7750244,0
0.4197879,0.4508877,2122.6821289,0
0.5817676,0.4231866,2077.4575195,0
0.7102384,0.2376146,2012.8355713,0
0.7467119,0.4766405,2188.3706055,0
0.5940511,0.2727961,2205.7211914,0
0.6161580,0.3375092,2218.5004883,0
0.7555587,0.1019130,2260.5664062,0
0.6650716,0.3110206,2188.6657715,1
0.7408308,0.7695620,2325.1745605,1
0.5730438,0.5834947,2240.4230957,1
0.5522681,0.9139557,2281.3200684,0
0.4914423,1.2035947,2500.2263184,0
0.2457274,0.9720664,2602.2272949,0
0.0101843,1.1840398,2476.6684570,0
0.0656065,0.5634546,2319.4729004,0
0.0994400,0.6743504,2273.0200195,0
0.1402356,0.3813387,2081.2805176,1
0.6103895,2.8745794,2276.8530273,1
0.0224443,2.9156663,3293.4511719,1
0.0580896,1.5870912,3534.4387207,1
0.0155910,1.0273165,2512.4616699,1
0.0165265,0.8224818,2683.1958008,1
0.2349624,1.9874163,2463.8083496,0
0.2144133,1.3489919,2166.4841309,0
0.1623755,1.0872661,2014.1949463,0
0.1868845,0.8666632,1900.0892334,0
0.1715433,0.4433654,1856.1436768,1
0.0968912,0.2455724,1858.5733643,0
0.1920993,0.7191035,1951.0318604,0
0.0721712,0.7400454,2103.2844238,0
0.0197433,0.1368191,2181.3825684,0
0.0325155,0.4478779,2097.7402344,0
0.0030615,0.3542232,2047.1608887,0
0.0041924,0.4795088,2000.9853516,0
0.0062517,0.6141376,1886.4667969,0
0.0649578,0.5183921,1757.7247314,0
0.2486992,0.4217088,1707.3531494,0
0.2884866,0.3919486,1613.2606201,0
0.1777548,0.3379722,1551.1020508,0
0.4970607,0.3170898,1515.7264404,0
0.0751415,2.9489343,841.7995605,1
0.1796294,3.4753990,678.2319336,1
0.0601827,3.3790536,1095.8442383,1
0.0436550,2.6381655,940.2145386,1
0.0681356,2.2191617,806.1159668,1
0.0285210,1.3867563,1565.8660889,1
0.0778226,1.9267259,918.6299438,1
0.0715344,2.2084877,842.7832031,0
0.0130918,0.9475287,1344.4696045,1
0.0106575,0.9629809,1098.4670410,1
0.0402285,0.9260128,767.7055054,1
0.0668745,0.4216575,714.3118896,0
0.1049881,0.1441053,708.9273682,1
0.2552214,0.1396046,708.8286133,0
0.0528829,0.3357048,711.2473755,0
0.0656841,0.5629522,776.3572998,1
0.0459878,0.4500928,853.0264893,1
0.0491967,0.2081059,903.6179199,0
0.0475620,0.4980221,887.5051880,0
0.0236809,0.5014467,737.0515137,0
0.0088081,0.3878605,700.3095093,0
0.0063152,0.3195519,662.8349609,0
0.0291162,0.6685368,752.1085205,0
0.0250530,0.8961794,727.5343628,0
0.0140097,0.9022416,1008.7346191,0
0.0115525,0.5269834,545.2307739,0
0.0119984,0.6406595,582.0701904,0
0.0470046,0.3456785,607.4436646,1
0.0422663,0.7814205,547.6008911,1
0.0810333,0.4091921,376.1753540,1
0.0981786,0.4023614,382.1490479,1
0.0016710,0.1654283,283.9796753,1
0.0302086,1.4259423,344.2774963,1
0.0431113,2.1690893,831.0706177,1
0.0233160,1.1841571,1079.3729248,1
0.0122422,1.2166065,1277.3020020,1
0.0603440,0.9356114,1247.3782959,1
0.0942850,1.1489807,1525.6796875,1
0.0110358,0.9029074,1950.8498535,1
0.0166120,0.7305145,1393.8577881,1
0.0057861,1.4137317,1421.5924072,1
0.0144397,1.3105084,2398.8354492,0
0.0114322,0.3548060,2724.4929199,0
0.0849687,2.6947606,2252.4108887,0
0.2225145,1.5729575,1811.3422852,0
0.3006614,0.2962506,1741.1463623,0
0.5290993,0.1322682,1693.0025635,0
0.3457327,0.3699739,1727.4154053,0
0.2705456,0.2835813,1815.7005615,0
0.3974324,0.1619126,1826.5534668,1
0.2911779,0.4306737,1861.2314453,1
0.3492206,0.5183540,1974.2576904,1
0.4420345,0.3712547,2039.8332520,0
0.5596069,0.3109422,2085.7565918,0
0.5027732,0.1673793,2179.6425781,0
0.6014401,0.3623970,2118.0065918,0
0.8078533,0.0979960,2024.5168457,0
0.6849889,0.4839657,2091.5510254,0
0.6734435,0.2683935,2165.3269043,0
0.6516663,0.1923709,2221.9499512,0
0.8194897,0.1511349,2277.9899902,0
0.6729719,0.6344836,2255.6733398,1
0.2204574,0.3663920,2447.1862793,1
0.5755832,0.7194536,2398.1706543,1
0.4031566,1.0300487,2327.7158203,1
0.3448377,1.4426012,2572.8125000,0
0.1770850,1.3821214,2492.6137695,0
0.0168923,1.5326080,2379.9123535,1
0.0118238,1.1387419,2082.0400391,0
0.0509516,0.7818522,2330.2480469,0
0.0915991,0.6194409,2259.2653809,0
0.2987518,0.1713521,2126.8320312,1
0.5417114,1.8545067,2154.2185059,1
0.1434436,2.7923815,2504.3300781,0
0.1200664,1.2650546,2839.4262695,0
0.0510834,0.3486781,2581.5351562,1
0.2498686,2.8882771,2233.2495117,0
0.1735986,1.2529730,1985.2851562,0
0.2831140,0.6419216,1895.6800537,0
0.3926812,0.3717871,1840.6436768,0
0.1576470,0.1605977,1817.1129150,1
0.1502914,0.3504591,1878.6258545,0
0.1811013,0.7169673,1944.0474854,0
0.0489306,0.7301173,2146.6157227,0
0.0029962,0.5128444,2267.3767090,0
0.0748457,0.6794050,2066.7697754,0
0.0041464,0.4369043,2008.1973877,0
0.0056517,0.4602959,1954.2135010,0
0.0077910,0.5216178,1865.4085693,0
0.0135406,0.4245624,1785.5134277,0
0.0809700,0.4335388,1723.8422852,0
0.1231275,0.4040472,1623.9514160,0
0.1769352,0.3708024,1565.3897705,0
0.2084343,0.3793026,1506.7922363,0
0.5278735,1.7147417,211.1623230,1
0.3150328,2.3996563,477.0049744,1
0.1468259,2.1619003,983.4252930,1
0.1996450,2.4029970,510.5114441,1
0.3325765,2.4320593,1058.8361816,1
0.2767279,2.2308984,502.7879028,1
0.1786772,1.7730674,485.6087952,1
0.0547669,2.0832028,875.3098755,0
0.0159341,0.9585553,992.8922119,0
0.0127653,0.4304903,1010.7271729,1
0.0473643,0.8277602,775.7194824,1
0.1104393,0.4811386,748.3048096,0
0.1095651,0.2943225,748.5370483,0
0.0472699,0.4216843,752.9716187,0
0.0100510,0.3761988,911.1989136,0
0.0055388,0.3380986,896.1380615,1
0.0555348,0.1891030,953.7615356,0
0.0250093,0.4852094,825.2910156,0
0.0652637,0.2454967,806.5418091,0
0.0504161,0.4819916,775.4482422,0
0.0257345,0.6473818,728.0875854,0
0.0623423,0.6872102,793.8019409,0
0.0768150,0.5286285,644.6105957,0
0.0413372,0.6606091,579.9542236,0
0.0957646,0.5799450,552.0863647,1
0.0378367,0.2434459,532.7336426,1
0.0424468,0.7559608,617.0070190,1
0.0151642,1.0787286,710.5471191,1
0.0331933,1.3363351,454.4786987,1
0.0436449,1.0563114,346.7892456,1
0.0330584,0.9558251,331.3409424,1
0.0321286,1.1047254,416.0726624,1
0.0689180,1.7162677,836.2138062,1
0.0390983,1.2941014,1152.5422363,1
0.0867862,1.0515771,826.6170044,1
0.0630634,1.6643031,1138.2926025,1
0.0028207,1.0091450,1595.2056885,1
0.0190113,1.4468108,1471.8067627,1
0.0286798,1.4329853,1269.5637207,1
0.0170549,1.6015735,1158.6573486,1
0.0339428,1.3456258,774.6507568,1
0.0871843,0.8111968,2228.1545410,0
0.0522856,0.7103885,2548.1706543,0
0.0656896,2.0526466,2516.4650879,0
0.3647066,2.2907391,1819.3583984,0
0.2101021,0.3888419,1712.2507324,0
0.2532836,0.2003481,1741.5333252,0
0.2029699,0.3742881,1755.1297607,0
0.2702556,0.2084985,1868.7579346,0
0.3572244,0.0969066,1807.4235840,0
0.5892853,0.3481802,1871.5421143,1
0.5276224,0.3200470,1918.2872314,1
0.2631338,0.3824428,1972.1287842,0
0.3258992,0.4116345,2058.3276367,0
0.6823223,0.3360276,2089.2924805,0
0.6031631,0.1152907,2181.7717285,0
0.7483522,0.2025057,2050.2233887,0
0.8093604,0.4661634,2144.5256348,0
0.7635421,0.2837741,2251.4619141,0
0.6628994,0.3831430,2224.4916992,0
0.6134694,1.0867792,2237.6298828,0
0.2201696,1.0158232,2355.4689941,0
0.0758078,0.7878506,2544.5332031,1
0.3433594,1.3682774,2133.4562988,1
0.1322239,1.0840955,1896.9437256,0
0.6673103,1.6694477,2028.9965820,0
0.0228783,1.7789958,2107.9877930,0
0.0187634,1.2784629,2046.4104004,0
0.0136541,0.8003470,1973.0166016,0
0.0145692,0.8403309,2120.8637695,0
0.4445170,0.6813971,2096.7519531,1
0.6639172,1.4044707,2091.2060547,1
0.4382471,1.5624353,2212.0024414,0
0.1564590,2.1269281,2574.9196777,0
0.0949992,1.0509335,2735.3005371,0
0.0206978,0.2041772,3067.7065430,0
0.0060831,1.3110870,2813.2792969,0
0.0432667,2.5728428,2418.8046875,0
0.2853556,1.5833780,1983.1940918,0
0.2769845,0.7736940,1880.8238525,0
0.4192665,0.3732174,1817.7620850,0
0.1740903,0.1586189,1808.6125488,0
0.1156307,0.3828707,1813.8088379,0
0.1498038,0.6620534,1919.0808105,0
0.0246103,0.6742508,2014.6013184,0
0.1168390,0.8581870,1971.3006592,0
0.1428110,0.6725105,1934.0173340,0
0.1251141,0.2731278,1933.7580566,0
0.1239371,0.3495658,1897.6960449,0
0.0115965,0.5229886,1847.1401367,0
0.0155540,0.4757228,1770.0473633,0
0.0168311,0.4336034,1716.5994873,0
0.0198199,0.3379196,1634.5349121,0
0.0312763,0.3991097,1644.6273193,0
0.3017155,0.4268587,1477.3188477,0
0.9557449,0.6944531,276.4384155,1
0.9702667,1.3513222,230.5932770,1
0.9453765,1.5447304,202.2428589,1
0.8483936,1.3623557,143.2530060,1
0.7206838,1.0184784,424.3191528,1
0.7892734,0.6327832,496.7569885,1
0.4167495,0.2458453,373.5184631,1
0.1669664,1.3675005,554.9183960,0
0.0422576,1.1991487,742.4404297,1
0.0103580,0.6076954,932.7203979,0
0.0303953,0.4449945,1039.7431641,1
0.0675754,1.0292518,800.7502441,0
0.0228605,0.7608926,802.1107788,1
0.0692350,0.4337375,840.5781860,1
0.0178418,0.2379878,833.1064453,1
0.0597734,0.2871802,869.3613892,1
0.0452414,0.1946193,1036.9459229,0
0.0159587,0.3451285,806.3742676,1
0.0530214,0.5991643,822.8457642,1
0.0241086,0.9348424,833.4050293,0
0.0398473,1.0563972,979.7473755,0
0.0262015,1.1253244,879.1215820,0
0.0621077,1.4059240,1115.5805664,1
0.0795124,1.8407394,800.0932617,1
0.0719755,1.4266758,560.6115112,1
0.0697667,0.5652779,541.4505615,0
0.0287907,0.9455760,706.8175659,1
0.0708117,0.3158071,1046.4830322,1
0.0784646,0.8601893,658.9074097,1
0.0228921,0.6145961,780.6731567,1
0.0711780,0.8812388,633.7264404,1
0.1383442,0.3338666,576.9877930,1
0.0568961,0.9129916,531.0245361,1
0.0606253,1.0221809,618.3311768,1
0.0324139,1.3952239,856.2077637,1
0.0109186,1.1102965,1443.3618164,1
0.0081355,1.2426680,1389.2054443,1
0.1138365,1.3954645,1243.8095703,1
0.0282529,1.0440406,1182.7554932,1
0.0238687,1.1627510,1062.0377197,1
0.0214034,0.9653198,713.2448120,1
0.0268609,0.8813406,743.0174561,1
0.1468191,0.2847695,2242.3068848,0
0.1208236,1.0773499,2372.1301270,0
0.0783585,1.5603209,2724.5393066,0
0.3081854,2.1993072,1977.7283936,0
0.4719625,0.4234754,1748.9735107,0
0.2662603,0.3197892,1780.3017578,0
0.1736985,0.3381247,1797.4461670,0
0.3079560,0.2077150,1853.5018311,0
0.4094962,0.2108144,1838.5030518,1
0.5510120,0.2991676,1896.6326904,1
0.5210944,0.2313405,1951.5113525,1
0.2505303,0.2453346,1953.1210938,1
0.3768412,0.2823881,2031.6451416,0
0.6716558,0.3790188,2060.0422363,0
0.7600495,0.2042781,2121.4177246,0
0.8473685,0.0903820,2132.4040527,0
0.8580652,0.2890583,2144.0581055,0
0.8110448,0.2300062,2193.6635742,0
0.9262761,0.7902910,2231.6875000,0
0.2190120,1.9052982,2542.7958984,1
0.0182039,1.2911596,2893.6440430,1
0.1364352,1.7963493,2240.8745117,1
0.1515310,1.7927083,2097.6286621,1
0.7280064,1.8948821,2069.4423828,0
0.0243390,1.0529147,1894.7321777,0
0.0244313,0.3517635,1796.6678467,0
0.0162092,0.6544632,1966.6340332,0
0.0199357,0.5748568,1911.2467041,0
0.2523248,0.9701506,1972.4987793,0
0.1126356,1.7085131,2296.9042969,1
0.1221846,1.6806407,2345.1540527,0
0.0351054,2.0395749,2983.1411133,0
0.0983874,0.5242587,3182.7509766,0
0.0115123,1.3027993,2674.8300781,0
0.0183942,1.2982668,2821.6650391,0
0.0077285,1.7000589,2581.7309570,0
0.1418102,1.5152686,2260.7395020,0
0.0730461,0.8566592,2052.3432617,0
0.2434773,0.5282997,1813.1491699,0
0.1528519,0.0512902,1755.7796631,0
0.0750493,0.2771726,1808.8133545,0
0.0231395,0.4901164,1860.5318604,0
0.0155450,0.3736119,1962.0356445,0
0.0220657,0.4474786,1906.3808594,0
0.1567741,0.3697186,1833.4256592,0
0.0061801,0.4310952,1944.6927490,0
0.0072128,0.4885359,1941.1567383,0
0.0558063,0.5981432,1798.4287109,0
0.1290201,0.4920425,1679.9692383,0
0.1610201,0.4320818,1642.4759521,0
0.1348340,0.4492169,1588.7010498,0
0.2420332,0.4499319,1517.4414062,0
0.9590355,0.6312799,95.0654068,1
0.8140585,0.4341933,210.5591125,0
0.8693696,0.9098423,281.2803345,0
0.8071357,1.0301799,642.7886963,0
0.6094939,0.2548477,743.7833252,1
0.5760895,0.3535492,434.1686096,1
0.2632735,0.8705538,468.2586365,1
0.0158102,1.4292537,729.0764160,1
0.0239988,1.5838996,755.4041748,1
0.0095241,1.8350286,980.6182861,1
0.0072553,2.1293058,1211.1458740,1
0.0419954,2.1429520,954.4931641,1
0.0697414,1.5344145,920.4521484,1
0.0522552,1.0427175,938.7372437,1
0.0708606,0.5752097,930.4833374,0
0.0246083,0.3405104,888.2963257,0
0.0596196,0.1750477,862.1978760,0
0.0895762,0.3674746,1057.5947266,0
0.0246897,0.6073146,1050.5847168,0
0.0308585,0.4545554,1181.6990967,0
0.0354571,0.4366532,1080.0327148,0
0.0069141,0.5864573,1179.0026855,1
0.0074444,1.4044644,1167.6890869,1
0.0068823,2.3122659,1028.4639893,1
0.0872783,1.9637904,690.9274292,1
0.0300400,0.2892676,611.2711182,1
0.0630597,0.7230074,801.8167114,1
0.0771484,0.8331739,475.5616455,1
0.2090723,0.6814717,541.8442993,1
0.0502278,0.4219234,769.7849121,1
0.0657228,1.1322917,521.2256470,1
0.0295993,1.9507722,626.6420288,1
0.0389633,2.1218312,769.5919189,1
0.0057220,0.8571381,1334.4957275,1
0.0100110,1.1262683,1014.5819702,1
0.0201800,1.6762350,1017.5861816,1
0.0521184,1.4266937,1016.5587158,1
0.0354857,1.1583084,973.0905762,1
0.0108732,0.9573788,951.6456909,1
0.0551777,1.0296698,894.5233154,1
0.0179576,1.2591230,613.7379761,1
0.2543582,0.2612245,2248.7358398,0
0.4167703,1.0394169,2234.9497070,0
0.1999366,1.7838105,2095.4038086,0
0.5373741,1.3821256,1872.6286621,0
0.2890364,0.2053557,1787.7409668,0
0.0929932,0.4001594,1833.6451416,0
0.1857952,0.4043656,1878.0540771,0
0.3363281,0.3284562,1878.9259033,0
0.4637619,0.3199285,1905.0968018,1
0.5134099,0.3052074,1926.6677246,0
0.5524628,0.2333134,1925.9843750,1
0.7816924,0.2935102,2015.4083252,1
0.7004082,0.2515742,1968.2053223,1
0.8365386,0.1386463,2021.1408691,0
0.9054348,0.2693207,2081.7678223,0
0.8543825,0.3110322,2126.7277832,0
0.9370864,0.2999970,2171.4174805,0
0.7581100,0.3059992,2199.0004883,0
0.9104974,1.1006796,2228.7570801,0
0.0887383,2.0472765,2577.6328125,1
0.0013471,0.2246119,3050.0722656,1
0.0524224,1.1770166,2596.9228516,0
0.0033491,2.4315345,2919.5437012,0
0.0237912,2.9575090,2552.3576660,0
0.0199261,2.7129538,2347.3166504,0
0.0238381,1.6962380,1944.7890625,0
0.0466462,0.3265964,1779.2817383,0
0.3876723,0.9070634,1761.0302734,0
0.0061690,1.4892354,2156.7145996,0
0.0022352,1.6741095,2220.5952148,0
0.0023385,1.6049997,2450.5842285,0
0.1138076,1.6273812,2777.0563965,0
0.0731932,0.2382001,3130.8732910,0
0.1409662,1.8329756,2818.6564941,0
0.0321895,1.7671833,2552.7805176,0
0.2999471,1.2264175,2333.4226074,0
0.0188892,1.3173809,2383.8229980,0
0.2250417,1.3923062,1976.9597168,0
0.1830972,0.7109452,1865.3087158,0
0.3413303,0.4751219,1841.4384766,0
0.2881599,0.1825635,1793.1628418,0
0.1924645,0.1168402,1789.6773682,0
0.0440302,0.3910974,1827.8122559,0
0.0207723,0.2608480,1869.3969727,0
0.0192770,0.2956333,1863.0316162,0
0.0338096,0.3288670,1811.8969727,0
0.0723369,0.5268840,1772.5966797,0
0.2664290,0.6121095,1752.1689453,0
0.0753174,0.5161518,1748.8826904,0
0.3615207,0.4370573,1684.6586914,0
0.1256538,0.3923686,1613.6838379,0
0.2161801,0.3914877,1539.3642578,0
0.2196833,0.3475812,1493.2817383,0
0.7011084,1.0800259,110.2325134,1
0.4583510,0.3390865,264.7741089,1
0.3414601,0.9161145,294.0141907,1
0.3041879,1.0558343,406.4067993,1
0.4752636,0.8204716,474.6789551,1
0.5148140,0.9674940,406.9546204,1
0.0189991,2.1478291,710.1669312,1
0.0051777,1.9221396,1430.4125977,0
0.0028120,1.1363126,1555.1741943,0
0.0033089,0.9227492,1637.6835938,1
0.0051645,2.0474482,1574.9661865,1
0.0267743,3.2679818,1327.8206787,1
0.0458032,3.0922129,1194.6063232,1
0.0885324,1.9482309,1104.7239990,0
0.0449329,1.0565288,1002.9830322,0
0.1008830,0.4122739,923.0868530,0
0.0538052,0.2536155,867.5521851,0
0.0376197,0.7745013,932.0554810,0
0.0080113,0.5452553,1183.7065430,0
0.0233865,0.6231470,986.8905029,0
0.0316086,0.7118335,1267.0635986,0
0.0329849,0.4091801,1161.9666748,0
0.0082965,0.5533637,1565.9898682,1
0.0078375,1.6749868,1163.7834473,1
0.0770301,0.8285132,751.8143311,1
0.0713741,0.4980627,666.4981689,1
0.0439937,0.4659112,524.8761597,1
0.2033983,0.6520428,617.9141235,1
0.0375739,0.3941774,891.5388184,1
0.0333846,0.9026187,810.9603882,1
0.0144247,1.2488080,1383.1185303,1
0.0044211,0.3567705,1231.0089111,1
0.0078808,0.8906845,1261.4012451,1
0.0127726,1.4312909,812.8612671,1
0.0222141,1.0506871,782.8472290,1
0.0322382,1.0243438,759.2001953,1
0.0680272,0.7790172,787.2509766,1
0.0116604,0.6275718,751.8829346,1
0.0274675,0.9118629,639.3891602,1
0.0243946,1.4871790,494.4057617,1
0.1045377,1.0134495,215.0552826,1
0.2801540,0.4045574,2358.4423828,0
0.5190523,1.0131711,2012.8902588,0
0.6068588,0.6436502,1902.7185059,0
0.1388300,0.3198804,1846.4007568,0
0.1849486,0.6863553,1839.1976318,0
0.2058009,0.7592667,1872.0552979,0
0.3471671,0.5582617,1959.6256104,0
0.5257602,0.3819896,1948.4012451,0
0.4302991,0.3002601,1939.0402832,0
0.5866786,0.3186945,2003.2846680,0
0.6168438,0.2956094,2003.2504883,0
0.7963415,0.3813683,1986.1298828,0
0.7693800,0.3539555,2163.6184082,0
0.7938971,0.3225974,2058.2231445,0
0.8758279,0.1062678,2035.5847168,0
0.8394254,0.2613101,2027.5885010,0
0.8664991,0.4293452,2086.2758789,0
0.7345152,0.3966169,2111.8569336,0
0.7545467,1.1997490,2067.0256348,0
0.1310873,1.6853167,2461.4575195,0
0.0207121,0.8106761,2539.9074707,0
0.0044175,0.9793794,2716.1853027,1
0.0030947,0.6545951,3051.1083984,1
0.0125907,1.2526429,3082.6240234,1
0.0072190,2.2882154,2668.6081543,0
0.0408343,2.2158902,2168.0397949,0
0.5677392,0.5433445,1756.4986572,0
0.0200913,1.3588098,1964.9846191,0
0.0035926,1.9516147,2250.2175293,0
0.0014737,2.7156429,2551.9680176,0
0.0014869,3.4835815,2882.4169922,1
0.0276789,1.7233973,3365.2648926,1
0.1238581,1.8860514,2878.2661133,0
0.3334055,1.7884698,2640.8293457,0
0.0376280,1.2063507,2308.7543945,0
0.0364500,0.4427615,2289.8442383,0
0.0097116,0.7004657,2344.9213867,0
0.0101753,0.9394310,2122.5817871,0
0.0126080,0.6654546,2039.4359131,0
0.3975920,0.5191303,1855.9230957,0
0.3643191,0.2933917,1834.3411865,0
0.2592693,0.1098813,1754.6204834,0
0.1269520,0.2588269,1766.6784668,0
0.0174308,0.1840912,1885.8090820,0
0.0143006,0.2909306,1844.5229492,0
0.0043002,0.3756166,1793.4881592,0
0.0713901,0.3346330,1715.8789062,0
0.1377063,0.3771329,1709.3100586,0
0.2903323,0.5323741,1670.3868408,0
0.4619502,0.5258802,1628.0500488,0
0.5243678,0.4128227,1568.5999756,0
0.2159544,0.3824479,1527.9187012,0
0.2952018,0.3367081,1453.3503418,0
0.3824774,0.1129124,346.0473633,1
0.3778439,0.1906000,257.9139709,1
0.7318450,0.2595094,228.6827087,0
0.7745699,0.7956254,253.8026733,1
0.3700346,2.4278910,510.4271545,1
0.0184940,3.2464294,871.9621582,1
0.0049585,2.2511611,1239.7175293,1
0.0065452,1.6795532,1373.6507568,1
0.0015796,2.2546940,1602.6855469,1
0.0025531,1.9665309,2321.3142090,1
0.0022377,2.4967520,2044.4599609,1
0.0436929,3.0900388,1431.4624023,0
0.0901032,1.0989004,1163.0296631,0
0.1286900,0.7596285,1028.2169189,0
0.1257686,0.7464851,869.2326050,0
0.0277398,0.7343422,921.4591675,0
0.0152727,0.3310567,973.5851440,0
0.0301557,0.4217423,868.9900513,0
0.0227780,0.8816589,950.5952759,0
0.0092796,1.1358469,1163.6309814,0
0.0407140,1.3667179,1018.8995361,0
0.0174487,0.9778133,882.7120361,0
0.0247106,0.7785639,791.7051392,0
0.0346084,1.0932556,701.6472168,0
0.0652254,0.8748562,724.7199097,1
0.1032486,0.7548478,553.7091675,1
0.0958967,1.4314383,601.5943604,1
0.0232370,1.8897007,725.2734985,1
0.0353205,1.9604235,908.7801514,1
0.0373344,1.7763857,1038.6528320,1
0.0254628,1.5885642,829.8081665,1
0.0450037,1.1803123,815.1984253,1
0.0271986,0.6680197,601.9731445,1
0.0791441,0.6857291,612.6397705,1
0.0158626,0.2586176,772.5053711,1
0.0183090,0.3499957,669.1978760,1
0.0115683,0.4845899,839.3993530,1
0.0771642,1.4895995,401.5827332,1
0.1228124,0.9874129,214.4626007,1
0.4101760,0.5778572,2204.9714355,0
0.4891744,0.6987008,2125.4755859,0
0.2120962,0.5120093,1923.3937988,0
0.3652616,0.7016865,1988.0440674,0
0.3479769,0.8098978,2071.4050293,0
0.3441368,0.9376809,2101.0498047,0
0.2578020,0.9249165,2067.8808594,0
0.4044910,0.7385048,2004.7177734,0
0.6858084,0.3722060,1988.8543701,0
0.7043222,0.3211322,2016.7823486,0
0.6942351,0.3494673,2052.6418457,0
0.7107164,0.2852237,2070.3510742,0
0.5459917,0.0899147,2086.6215820,0
0.5773491,0.1873633,2161.0546875,0
0.5949959,0.2021451,2120.7199707,0
0.5421983,0.1139306,1998.3332520,0
0.6654814,0.2424034,2042.1632080,0
0.5626320,0.2478264,2081.4863281,0
0.5869097,1.4506214,2039.4849854,0
0.0182417,1.3670515,2615.0708008,0
0.0010504,0.2730152,2542.5971680,1
0.0064535,1.1860753,2535.2763672,1
0.2783998,1.3026112,2782.3500977,1
0.0417508,1.7297310,2750.5354004,1
0.0211433,2.5091941,2397.9255371,0
0.0623356,2.0018551,2011.6756592,0
0.4624123,0.4172225,1696.3317871,0
0.0049808,1.6547487,1843.0601807,0
0.0071796,2.0334172,3679.2604980,1
0.1335226,2.9987571,2552.4631348,1
0.1609485,1.4517539,2512.5266113,0
0.4334694,0.8518105,2259.8710938,0
0.0190329,0.3415029,2295.1870117,0
0.0182984,0.4892780,2165.2905273,0
0.0112435,0.7317116,2081.2070312,0
0.0304244,0.6179841,1987.7934570,1
0.4168834,0.3768438,1930.9538574,1
0.2938772,0.3307794,1828.0604248,0
0.1086241,0.2014742,1824.6835938,0
0.1215335,0.1314170,1791.5056152,0
0.0178271,0.1903691,1837.1679688,0
0.0328081,0.3889789,1789.7191162,0
0.0295752,0.3690289,1751.2235107,0
0.0460151,0.4762491,1691.3891602,0
0.1896486,0.6162296,1646.8994141,0
0.3205937,0.6233838,1569.9560547,0
0.5470604,0.4610043,1504.4689941,0
0.5222920,0.3814690,1526.2073975,0
0.6723878,0.4149739,1465.2838135,0
0.3165345,0.3141097,1432.7557373,0
0.5041252,0.7156770,209.4160767,1
0.6178845,1.4087664,150.8258057,1
0.4865141,2.8214760,356.0790405,1
0.0126197,3.3449340,1121.5461426,1
0.0117880,3.3755426,1188.4404297,1
0.0257892,3.5608792,569.3031616,1
0.0094581,5.1870422,933.3759155,1
0.0013634,1.9052862,2806.9372559,1
0.0066422,3.3771026,1412.4593506,1
0.0808430,0.9229513,1162.6600342,0
0.0525043,0.8046323,1083.5551758,0
0.0160538,2.0132053,1104.9133301,1
0.0062616,2.7014606,1338.0177002,0
0.0438989,3.1592922,1047.2131348,0
0.0593493,2.6788514,932.6237183,0
0.0404196,1.1204480,928.8166504,0
0.0489883,0.3487590,910.5272217,1
0.0273204,0.2762235,865.1820679,0
0.0286011,0.0394325,973.9209595,0
0.0220851,0.1324494,1029.3842773,0
0.0121871,0.5531332,1131.3118896,0
0.0442981,1.5171727,656.3267822,1
0.0840011,1.1952189,339.9505310,1
0.1252514,0.9087303,290.8686829,1
0.0959348,1.7067662,374.3345947,1
0.0794773,2.0711565,685.8704834,1
0.0869938,1.9466270,682.5526123,1
0.0484653,1.4926318,601.3394165,1
0.1063993,0.8854600,651.7370605,1
0.0551304,0.2912442,490.5319824,1
0.0628471,1.2374687,678.3403931,1
0.0147809,0.4421573,1090.6435547,1
0.0306685,0.7460474,586.7776489,1
0.0101353,0.1075169,618.3719482,1
0.0220508,1.2772497,702.8550415,1
0.0470925,1.3501990,259.3356323,1
0.6374837,0.4385676,2034.2969971,0
0.7004272,0.3123938,2012.5286865,0
0.4529170,0.1063195,2087.6459961,0
0.3878025,0.3255718,2095.5288086,0
0.3253395,0.5213991,2103.7402344,0
0.2656132,0.6331490,2175.1394043,0
0.2726881,0.6670114,2348.3830566,0
0.3915628,0.9954789,2151.7646484,0
0.4909508,0.9150059,2065.9335938,1
0.6295948,0.5427620,2065.7929688,0
0.4880865,0.3043408,2123.8012695,0
0.4468102,0.1453786,2141.4870605,0
0.5642490,0.2430966,2083.4497070,0
0.6602647,0.4130015,1989.9306641,0
0.5800220,0.4532495,2021.0451660,0
